name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
GeIL Orion AMD Edition 64 GB,,"4,3200","2,32",,Gray,10.0,16.0,DDR4,3200,2,32,64
GeIL Orion AMD Edition 64 GB,,"4,3200","2,32",,Gray,13.75,22.0,DDR4,3200,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,3200","2,16",,Gray,13.75,22.0,DDR4,3200,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,3200","2,8",,Gray,13.75,22.0,DDR4,3200,2,8,16
GeIL Orion AMD Edition 64 GB,,"4,3600","2,32",,Gray,10.0,18.0,DDR4,3600,2,32,64
GeIL Orion AMD Edition 16 GB,,"4,4000","2,8",,Gray,8.0,16.0,DDR4,4000,2,8,16
GeIL Orion AMD Edition 16 GB,,"4,4000","2,8",,Gray,9.0,18.0,DDR4,4000,2,8,16
GeIL Orion AMD Edition 32 GB,,"4,4000","2,16",,Gray,9.0,18.0,DDR4,4000,2,16,32
GeIL Orion AMD Edition 64 GB,,"4,4000","2,32",,Gray,9.0,18.0,DDR4,4000,2,32,64
GeIL Orion AMD Edition 16 GB,,"4,4266","2,8",,Gray,8.439,18.0,DDR4,4266,2,8,16
GeIL Orion AMD Edition 32 GB,,"4,4266","2,16",,Gray,8.439,18.0,DDR4,4266,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,4400","2,8",,Gray,8.182,18.0,DDR4,4400,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,2133","2,4",,Black,14.065,15.0,DDR4,2133,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,"4,2133","2,16",,Black,14.065,15.0,DDR4,2133,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,"4,2400","2,16",,Black,13.333,16.0,DDR4,2400,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,"4,2666","2,16",,Black,12.003,16.0,DDR4,2666,2,16,32
GeIL EVO Potenza AMD Edition 32 GB,,"4,2666","2,16",,Black,14.254,19.0,DDR4,2666,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,"4,2666","2,8",,Black,14.254,19.0,DDR4,2666,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,2666","2,4",,Black,14.254,19.0,DDR4,2666,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,3000","2,8",,Black,9.333,14.0,DDR4,3000,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,3000","2,4",,Black,9.333,14.0,DDR4,3000,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,"4,3000","2,4",,Black,10.667,16.0,DDR4,3000,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,"4,3200","2,4",,Black,10.0,16.0,DDR4,3200,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,3600","2,8",,Black,7.778,14.0,DDR4,3600,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Black,7.778,14.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Black,8.889,16.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,3600","2,8",,Black,8.889,16.0,DDR4,3600,2,8,16
GeIL EVO Potenza AMD Edition 32 GB,,"4,3600","2,16",,Black,10.0,18.0,DDR4,3600,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Black,10.0,18.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,3600","2,8",,Black,10.0,18.0,DDR4,3600,2,8,16
GeIL EVO Potenza AMD Edition 64 GB,,"4,3600","2,32",,Black,10.0,18.0,DDR4,3600,2,32,64
GeIL EVO Potenza AMD Edition 8 GB,,"4,4000","2,4",,Black,9.0,18.0,DDR4,4000,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,4000","2,8",,Black,9.0,18.0,DDR4,4000,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,2400","2,4",,Red,13.333,16.0,DDR4,2400,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,2133","2,8",,Red,14.065,15.0,DDR4,2133,2,8,16
GeIL EVO Potenza AMD Edition 32 GB,,"4,2400","2,16",,Red,13.333,16.0,DDR4,2400,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,"4,2400","2,4",,Red,14.167,17.0,DDR4,2400,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,"4,2666","2,16",,Red,12.003,16.0,DDR4,2666,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,"4,2666","2,8",,Red,12.003,16.0,DDR4,2666,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,2666","2,4",,Red,12.003,16.0,DDR4,2666,2,4,8
GeIL EVO Potenza AMD Edition 8 GB,,"4,3000","2,4",,Red,10.667,16.0,DDR4,3000,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,"4,3200","2,16",,Red,10.0,16.0,DDR4,3200,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,"4,3200","2,4",,Red,10.0,16.0,DDR4,3200,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,"4,2666","2,16",,Red,14.254,19.0,DDR4,2666,2,16,32
GeIL EVO Potenza AMD Edition 16 GB,,"4,2666","2,8",,Red,14.254,19.0,DDR4,2666,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,2666","2,4",,Red,14.254,19.0,DDR4,2666,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,3000","2,8",,Red,9.333,14.0,DDR4,3000,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Red,7.778,14.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 64 GB,,"4,3200","2,32",,Red,11.25,18.0,DDR4,3200,2,32,64
GeIL EVO Potenza AMD Edition 16 GB,,"4,3600","2,8",,Red,8.889,16.0,DDR4,3600,2,8,16
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Red,8.889,16.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 32 GB,,"4,3600","2,16",,Red,10.0,18.0,DDR4,3600,2,16,32
GeIL EVO Potenza AMD Edition 8 GB,,"4,3600","2,4",,Red,10.0,18.0,DDR4,3600,2,4,8
GeIL EVO Potenza AMD Edition 64 GB,,"4,3600","2,32",,Red,10.0,18.0,DDR4,3600,2,32,64
GeIL EVO Potenza AMD Edition 8 GB,,"4,4000","2,4",,Red,9.0,18.0,DDR4,4000,2,4,8
GeIL EVO Potenza AMD Edition 16 GB,,"4,4000","2,8",,Red,9.0,18.0,DDR4,4000,2,8,16
GeIL Polaris RGB 8 GB,,"5,4800","1,8",,Red,16.667,40.0,DDR5,4800,1,8,8
GeIL Polaris RGB 32 GB,,"5,4800","1,32",,Gray,16.667,40.0,DDR5,4800,1,32,32
GeIL Polaris RGB 16 GB,,"5,4800","1,16",,Gray,16.667,40.0,DDR5,4800,1,16,16
GeIL Polaris RGB 8 GB,,"5,4800","1,8",,Gray,16.667,40.0,DDR5,4800,1,8,8
GeIL Polaris RGB 16 GB,,"5,4800","1,16",,White,16.667,40.0,DDR5,4800,1,16,16
GeIL Polaris RGB 8 GB,,"5,4800","1,8",,White,16.667,40.0,DDR5,4800,1,8,8
GeIL Polaris RGB 16 GB,,"5,4800","2,8",,Red,16.667,40.0,DDR5,4800,2,8,16
GeIL Polaris RGB 64 GB,,"5,4800","2,32",,Red,16.667,40.0,DDR5,4800,2,32,64
GeIL Polaris RGB 64 GB,,"5,4800","2,32",,White,16.667,40.0,DDR5,4800,2,32,64
GeIL Polaris RGB 16 GB,,"5,5200","1,16",,Red,13.077,34.0,DDR5,5200,1,16,16
GeIL Polaris RGB 16 GB,,"5,5200","1,16",,White,13.077,34.0,DDR5,5200,1,16,16
GeIL Polaris RGB 16 GB,,"5,5600","1,16",,Red,13.571,38.0,DDR5,5600,1,16,16
GeIL Polaris RGB 16 GB,,"5,5600","1,16",,Gray,13.571,38.0,DDR5,5600,1,16,16
GeIL Polaris RGB 16 GB,,"5,5600","1,16",,White,13.571,38.0,DDR5,5600,1,16,16
GeIL Polaris RGB 32 GB,,"5,5600","2,16",,Red,13.571,38.0,DDR5,5600,2,16,32
Kingston Fury Renegade RGB 64 GB,,"4,3200","4,16",,Black / Silver,10.0,16.0,DDR4,3200,4,16,64
Kingston Fury Renegade RGB 64 GB,,"4,3600","2,32",,Black / Silver,10.0,18.0,DDR4,3600,2,32,64
Kingston Fury Renegade RGB 128 GB,,"4,3600","4,32",,Black / Silver,10.0,18.0,DDR4,3600,4,32,128
Kingston Fury Renegade RGB 8 GB,,"4,4000","1,8",,Black / Silver,9.5,19.0,DDR4,4000,1,8,8
Kingston Fury Renegade RGB 16 GB,,"4,4000","2,8",,Black / Silver,9.5,19.0,DDR4,4000,2,8,16
Addlink Spider 4 8 GB,,"4,3600","1,8",,Black,10.0,18.0,DDR4,3600,1,8,8
Addlink Spider 4 32 GB,,"4,3200","2,16",,Black,10.0,16.0,DDR4,3200,2,16,32
Addlink Spider 4 16 GB,,"4,3600","2,8",,Black,10.0,18.0,DDR4,3600,2,8,16
Addlink Spider 4 32 GB,,"4,3600","2,16",,Black,10.0,18.0,DDR4,3600,2,16,32
Addlink Spider X4 8 GB,,"4,3200","1,8",,Black,10.0,16.0,DDR4,3200,1,8,8
Addlink Spider X4 16 GB,,"4,3200","1,16",,Black,10.0,16.0,DDR4,3200,1,16,16
Addlink Spider X4 8 GB,,"4,3600","1,8",,Black,10.0,18.0,DDR4,3600,1,8,8
Addlink Spider X4 16 GB,,"4,3600","1,16",,Black,10.0,18.0,DDR4,3600,1,16,16
Addlink Spider X4 32 GB,,"4,3600","2,16",,Black,10.0,18.0,DDR4,3600,2,16,32
Addlink Spider N4 8 GB,,"4,3200","1,8",,Green / Black,13.75,22.0,DDR4,3200,1,8,8
Addlink Spider N4 16 GB,,"4,3200","1,16",,Green / Black,13.75,22.0,DDR4,3200,1,16,16
Addlink Spider N4 32 GB,,"4,3200","1,32",,Green / Black,13.75,22.0,DDR4,3200,1,32,32
Addlink Spider N4 16 GB,,"4,3200","2,8",,Green / Black,13.75,22.0,DDR4,3200,2,8,16
Addlink Spider N4 32 GB,,"4,3200","2,16",,Green / Black,13.75,22.0,DDR4,3200,2,16,32
Addlink Spider N4 64 GB,,"4,3200","2,32",,Green / Black,13.75,22.0,DDR4,3200,2,32,64
TEAMGROUP T-Force Vulcan Z 32 GB,,"4,2666","1,32",,Red,13.503,18.0,DDR4,2666,1,32,32
TEAMGROUP T-Force Vulcan Z 8 GB,,"4,3000","1,8",,Red,10.667,16.0,DDR4,3000,1,8,8
TEAMGROUP T-Force Vulcan Z 32 GB,,"4,3000","1,32",,Red,10.667,16.0,DDR4,3000,1,32,32
TEAMGROUP T-Force Vulcan Z 16 GB,,"4,3000","1,16",,Red,10.667,16.0,DDR4,3000,1,16,16
TEAMGROUP T-Force Vulcan Z 32 GB,,"4,2666","1,32",,Gray,13.503,18.0,DDR4,2666,1,32,32
TEAMGROUP T-Force Vulcan Z 16 GB,,"4,3000","1,16",,Gray,10.667,16.0,DDR4,3000,1,16,16
TEAMGROUP T-Force Vulcan Z 8 GB,,"4,3600","1,8",,Gray,11.111,20.0,DDR4,3600,1,8,8
TEAMGROUP T-Force Vulcan Z 64 GB,,"4,2666","2,32",,Red,13.503,18.0,DDR4,2666,2,32,64
TEAMGROUP T-Force Vulcan Z 64 GB,,"4,3000","2,32",,Red,10.667,16.0,DDR4,3000,2,32,64
TEAMGROUP T-Force Vulcan Z 64 GB,,"4,3600","2,32",,Red,10.0,18.0,DDR4,3600,2,32,64
TEAMGROUP T-Force Vulcan Z 64 GB,,"4,2666","2,32",,Gray,13.503,18.0,DDR4,2666,2,32,64
TEAMGROUP T-Force Vulcan Z 32 GB,,"4,3000","2,16",,Gray,10.667,16.0,DDR4,3000,2,16,32
TEAMGROUP T-Force Delta RGB 8 GB,,"4,2666","1,8",,Black,12.003,16.0,DDR4,2666,1,8,8
TEAMGROUP T-Force Delta RGB 16 GB,,"4,2666","1,16",,Black,12.003,16.0,DDR4,2666,1,16,16
TEAMGROUP T-Force Delta RGB 8 GB,,"4,2666","1,8",,White,12.003,16.0,DDR4,2666,1,8,8
TEAMGROUP T-Force Delta RGB 16 GB,,"4,2666","1,16",,White,12.003,16.0,DDR4,2666,1,16,16
TEAMGROUP T-Force Delta RGB 16 GB,,"4,2666","2,8",,White,12.003,16.0,DDR4,2666,2,8,16
TEAMGROUP T-Force Delta RGB 32 GB,,"4,2666","1,32",,Black,13.503,18.0,DDR4,2666,1,32,32
TEAMGROUP T-Force Delta RGB 64 GB,,"4,2666","2,32",,White,13.503,18.0,DDR4,2666,2,32,64
TEAMGROUP T-Force Delta RGB 32 GB,,"4,2666","1,32",,White,13.503,18.0,DDR4,2666,1,32,32
TEAMGROUP T-Force Delta RGB 32 GB,,"4,3000","1,32",,Black,10.667,16.0,DDR4,3000,1,32,32
TEAMGROUP T-Force Delta RGB 8 GB,,"4,3000","1,8",,White,10.667,16.0,DDR4,3000,1,8,8
TEAMGROUP T-Force Delta RGB 32 GB,,"4,3200","1,32",,White,10.0,16.0,DDR4,3200,1,32,32
TEAMGROUP T-Force Delta RGB 32 GB,,"4,3000","1,32",,White,10.667,16.0,DDR4,3000,1,32,32
TEAMGROUP T-Force Delta RGB 16 GB,,"4,2666","1,16",,White,13.503,18.0,DDR4,2666,1,16,16
Kingston FURY Renegade 16 GB,,"4,2666","1,16",,Black,9.752,13.0,DDR4,2666,1,16,16
Kingston FURY Renegade 32 GB,,"4,2666","1,32",,Black,11.253,15.0,DDR4,2666,1,32,32
G.Skill Trident Z5 RGB 64 GB,,"5,5600","2,32",,White / Black,10.714,30.0,DDR5,5600,2,32,64
G.Skill Trident Z5 RGB 32 GB,,"5,5600","2,16",,White / Black,10.714,30.0,DDR5,5600,2,16,32
G.Skill Trident Z5 RGB 32 GB,,"5,5600","2,16",,Black,12.857,36.0,DDR5,5600,2,16,32
G.Skill Trident Z5 RGB 32 GB,,"5,5600","2,16",,Black,14.286,40.0,DDR5,5600,2,16,32
G.Skill Trident Z5 RGB 32 GB,,"5,6000","2,16",,White / Black,13.333,40.0,DDR5,6000,2,16,32
Kingston Server Premier 16 GB,91.31,"4,2666","1,16",5.706875,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 16 GB,87.79,"4,2666","1,16",5.486875,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 8 GB,,"4,2933","1,8",,Unknown,14.32,21.0,DDR4,2933,1,8,8
Kingston Server Premier 32 GB,139.99,"4,2666","1,32",4.3746875,Unknown,14.254,19.0,DDR4,2666,1,32,32
Kingston Server Premier 32 GB,211.85,"4,2666","1,32",6.6203125,Unknown,14.254,19.0,DDR4,2666,1,32,32
Kingston Server Premier 32 GB,128.99,"4,2666","1,32",4.0309375,Unknown,14.254,19.0,DDR4,2666,1,32,32
Kingston Server Premier 32 GB,119.99,"4,2666","1,32",3.7496875,Unknown,14.254,19.0,DDR4,2666,1,32,32
Kingston Server Premier 16 GB,88.39,"4,2666","1,16",5.524375,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 16 GB,118.88,"4,2666","1,16",7.43,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 16 GB,89.99,"4,2666","1,16",5.624375,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 16 GB,74.98,"4,2666","1,16",4.68625,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 16 GB,256.0,"4,2666","1,16",16.0,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston Server Premier 8 GB,57.29,"4,2666","1,8",7.16125,Unknown,14.254,19.0,DDR4,2666,1,8,8
Kingston Server Premier 32 GB,189.99,"4,2933","1,32",5.9371875,Unknown,14.32,21.0,DDR4,2933,1,32,32
Kingston Server Premier 16 GB,89.12,"4,3200","1,16",5.57,Unknown,13.75,22.0,DDR4,3200,1,16,16
Kingston Server Premier 16 GB,118.9,"4,3200","1,16",7.43125,Unknown,13.75,22.0,DDR4,3200,1,16,16
Kingston Server Premier 16 GB,105.99,"4,3200","1,16",6.624375,Unknown,13.75,22.0,DDR4,3200,1,16,16
Kingston Server Premier 16 GB,100.99,"4,3200","1,16",6.311875,Unknown,13.75,22.0,DDR4,3200,1,16,16
Kingston Server Premier 32 GB,214.05,"4,3200","1,32",6.6890625,Unknown,13.75,22.0,DDR4,3200,1,32,32
Kingston Server Premier 32 GB,,"4,3200","1,32",,Unknown,13.75,22.0,DDR4,3200,1,32,32
Kingston Server Premier 32 GB,114.98,"4,3200","1,32",3.593125,Unknown,13.75,22.0,DDR4,3200,1,32,32
Kingston Server Premier 32 GB,149.77,"4,3200","1,32",4.6803125,Unknown,13.75,22.0,DDR4,3200,1,32,32
Kingston FURY Beast 16 GB,,"4,2666","4,4",,Black,12.003,16.0,DDR4,2666,4,4,16
Kingston ValueRAM 32 GB,,"5,4800","2,16",,Unknown,16.667,40.0,DDR5,4800,2,16,32
Kingston ValueRAM 32 GB,92.94,"5,4800","1,32",2.904375,Unknown,16.667,40.0,DDR5,4800,1,32,32
Kingston ValueRAM 64 GB,239.81,"5,4800","2,32",3.74703125,Unknown,16.667,40.0,DDR5,4800,2,32,64
Kingston ValueRAM 16 GB,54.27,"4,2666","1,16",3.391875,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston ValueRAM 8 GB,39.0,"4,2666","1,8",4.875,Unknown,14.254,19.0,DDR4,2666,1,8,8
Kingston FURY Beast 16 GB,,"4,3200","4,4",,Black,10.0,16.0,DDR4,3200,4,4,16
G.Skill Ripjaws S5 64 GB,,"5,5200","2,32",,White,13.846,36.0,DDR5,5200,2,32,64
G.Skill Ripjaws S5 64 GB,,"5,6000","2,32",,White,10.0,30.0,DDR5,6000,2,32,64
ADATA XPG GAMMIX D20 8 GB,,"4,4133","1,8",,Black / Silver,9.194,19.0,DDR4,4133,1,8,8
ADATA XPG GAMMIX D20 16 GB,,"4,3200","2,8",,Black / Silver,10.0,16.0,DDR4,3200,2,8,16
ADATA XPG GAMMIX D20 16 GB,,"4,3200","1,16",,Gray / Silver,10.0,16.0,DDR4,3200,1,16,16
ADATA XPG GAMMIX D20 32 GB,,"4,3200","1,32",,Gray / Silver,10.0,16.0,DDR4,3200,1,32,32
ADATA XPG GAMMIX D20 8 GB,,"4,3600","1,8",,Gray / Silver,10.0,18.0,DDR4,3600,1,8,8
ADATA XPG GAMMIX D20 16 GB,,"4,3600","1,16",,Gray / Silver,10.0,18.0,DDR4,3600,1,16,16
ADATA XPG GAMMIX D20 8 GB,,"4,4133","1,8",,Gray / Silver,9.194,19.0,DDR4,4133,1,8,8
ADATA XPG GAMMIX D20 16 GB,,"4,3200","2,8",,Gray / Silver,10.0,16.0,DDR4,3200,2,8,16
ADATA XPG GAMMIX D20 64 GB,,"4,3200","2,32",,Gray / Silver,10.0,16.0,DDR4,3200,2,32,64
ADATA XPG GAMMIX D20 16 GB,,"4,3600","2,8",,Gray / Silver,10.0,18.0,DDR4,3600,2,8,16
ADATA XPG GAMMIX D20 32 GB,,"4,3600","2,16",,Gray / Silver,10.0,18.0,DDR4,3600,2,16,32
ADATA XPG GAMMIX D20 16 GB,,"4,4133","2,8",,Gray / Silver,9.194,19.0,DDR4,4133,2,8,16
V-Color XSky RGB 32 GB,,"5,6000","2,16",,White,12.0,36.0,DDR5,6000,2,16,32
V-Color XSky RGB 32 GB,,"5,6000","2,16",,Gold,12.0,36.0,DDR5,6000,2,16,32
V-Color XSky RGB 32 GB,,"5,6000","2,16",,Silver,12.0,36.0,DDR5,6000,2,16,32
V-Color XSky RGB 32 GB,,"5,6400","2,16",,Black,10.0,32.0,DDR5,6400,2,16,32
V-Color XSky RGB 32 GB,,"5,6400","2,16",,Gold,10.0,32.0,DDR5,6400,2,16,32
V-Color XSky RGB 32 GB,,"5,6600","2,16",,Black,9.697,32.0,DDR5,6600,2,16,32
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"4,4533","2,8",,Black,7.942,18.0,DDR4,4533,2,8,16
TEAMGROUP T-Force Xtreem ARGB 64 GB,,"4,3200","8,8",,Black,10.0,16.0,DDR4,3200,8,8,64
TEAMGROUP T-Force Xtreem ARGB 128 GB,,"4,3600","8,16",,Black,10.0,18.0,DDR4,3600,8,16,128
Lexar Hades OC 32 GB,,"4,3200","2,16",,Gray / Black,11.25,18.0,DDR4,3200,2,16,32
TEAMGROUP T-Force Vulcan 32 GB,,"5,5600","2,16",,Black,14.286,40.0,DDR5,5600,2,16,32
TEAMGROUP T-Force Vulcan 32 GB,,"5,5200","2,16",,Red,14.615,38.0,DDR5,5200,2,16,32
TEAMGROUP T-Force Vulcan 16 GB,,"5,5200","2,8",,Red,15.385,40.0,DDR5,5200,2,8,16
TEAMGROUP T-Force Vulcan 32 GB,,"5,5600","2,16",,Red,14.286,40.0,DDR5,5600,2,16,32
V-Color Prism Pro 32 GB,,"4,3600","2,16",,Silver,10.0,18.0,DDR4,3600,2,16,32
V-Color SKYWALKER PLUS 64 GB,,"4,3200","2,32",,Silver,10.0,16.0,DDR4,3200,2,32,64
TEAMGROUP T-Force Delta RGB 8 GB,,"4,4000","1,8",,Black,10.0,20.0,DDR4,4000,1,8,8
TEAMGROUP T-Force Delta RGB 8 GB,,"4,4000","1,8",,White,10.0,20.0,DDR4,4000,1,8,8
TEAMGROUP T-Force Delta RGB 16 GB,,"4,4000","2,8",,Black,8.0,16.0,DDR4,4000,2,8,16
TEAMGROUP T-Force Delta RGB 16 GB,,"4,4000","2,8",,Black,10.0,20.0,DDR4,4000,2,8,16
TEAMGROUP T-Force Delta RGB 16 GB,,"4,4000","2,8",,White,10.0,20.0,DDR4,4000,2,8,16
TEAMGROUP T-Force Dark Za 32 GB,,"4,4000","2,16",,Black,9.0,18.0,DDR4,4000,2,16,32
TEAMGROUP T-Force Dark Z 32 GB,,"4,2666","2,16",,Red,12.003,16.0,DDR4,2666,2,16,32
TEAMGROUP T-Force Dark Z 32 GB,,"4,2666","2,16",,Gray,12.003,16.0,DDR4,2666,2,16,32
TEAMGROUP T-Force Dark Z 16 GB,,"4,2666","2,8",,Gray,12.003,16.0,DDR4,2666,2,8,16
TEAMGROUP T-Force Dark Z 64 GB,,"4,3000","2,32",,Red,10.667,16.0,DDR4,3000,2,32,64
TEAMGROUP T-Force Dark Z 32 GB,,"4,3200","2,16",,Gray,10.0,16.0,DDR4,3200,2,16,32
TEAMGROUP T-Force Dark Z 64 GB,,"4,3600","2,32",,Gray,8.889,16.0,DDR4,3600,2,32,64
TEAMGROUP T-Force Dark Z 16 GB,,"4,3200","2,8",,Red,10.0,16.0,DDR4,3200,2,8,16
TEAMGROUP T-Force Dark Z 64 GB,,"4,2666","2,32",,Gray,13.503,18.0,DDR4,2666,2,32,64
TEAMGROUP T-Force Dark Z 64 GB,,"4,3600","2,32",,Red,10.0,18.0,DDR4,3600,2,32,64
TEAMGROUP Elite 8 GB,,"4,2133","1,8",,Black,14.065,15.0,DDR4,2133,1,8,8
TEAMGROUP Elite 32 GB,,"4,2133","4,8",,Black,14.065,15.0,DDR4,2133,4,8,32
TEAMGROUP Elite 32 GB,,"4,2133","2,16",,Black,14.065,15.0,DDR4,2133,2,16,32
TEAMGROUP Elite 16 GB,,"4,2133","2,8",,Black,14.065,15.0,DDR4,2133,2,8,16
TEAMGROUP Elite 32 GB,,"4,2400","1,32",,Black,13.333,16.0,DDR4,2400,1,32,32
TEAMGROUP Elite 4 GB,,"4,2400","1,4",,Black,13.333,16.0,DDR4,2400,1,4,4
TEAMGROUP Elite 16 GB,,"4,2400","4,4",,Black,13.333,16.0,DDR4,2400,4,4,16
TEAMGROUP Elite 32 GB,,"4,2666","4,8",,Black,14.254,19.0,DDR4,2666,4,8,32
TEAMGROUP Elite 16 GB,,"4,2666","4,4",,Black,14.254,19.0,DDR4,2666,4,4,16
TEAMGROUP Elite 16 GB,,"4,2666","2,8",,Black,14.254,19.0,DDR4,2666,2,8,16
TEAMGROUP Elite 4 GB,,"4,3200","1,4",,Black,13.75,22.0,DDR4,3200,1,4,4
TEAMGROUP Elite 8 GB,,"4,3200","2,4",,Black,13.75,22.0,DDR4,3200,2,4,8
TEAMGROUP Elite 16 GB,,"4,3200","2,8",,Black,13.75,22.0,DDR4,3200,2,8,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"4,2400","1,16",,Black / Gold,13.333,16.0,DDR4,2400,1,16,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"4,2400","2,16",,Black / Gold,13.333,16.0,DDR4,2400,2,16,32
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"4,2666","2,16",,Black / Gold,13.503,18.0,DDR4,2666,2,16,32
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"4,2666","2,8",,Black / Gold,13.503,18.0,DDR4,2666,2,8,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"4,2666","1,8",,Black / Gold,13.503,18.0,DDR4,2666,1,8,8
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"4,2933","1,8",,Black / Gold,10.91,16.0,DDR4,2933,1,8,8
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"4,2933","2,16",,Black / Gold,10.91,16.0,DDR4,2933,2,16,32
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"4,3200","1,32",,Black / Gold,10.0,16.0,DDR4,3200,1,32,32
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 16 GB,,"4,2666","2,8",,Black / Gold,13.503,18.0,DDR4,2666,2,8,16
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,,"4,2666","2,16",,Black / Gold,13.503,18.0,DDR4,2666,2,16,32
ADATA XPG GAMMIX D45 64 GB,,"4,3200","2,32",,White,10.0,16.0,DDR4,3200,2,32,64
ADATA XPG GAMMIX D45 16 GB,,"4,3600","1,16",,White,10.0,18.0,DDR4,3600,1,16,16
ADATA XPG GAMMIX D45 32 GB,,"4,3200","1,32",,White,10.0,16.0,DDR4,3200,1,32,32
ADATA XPG GAMMIX D45 16 GB,,"4,3200","1,16",,White,10.0,16.0,DDR4,3200,1,16,16
ADATA XPG GAMMIX D45 8 GB,,"4,3200","1,8",,White,10.0,16.0,DDR4,3200,1,8,8
ADATA XPG SPECTRIX D50 8 GB,,"4,3000","1,8",,Black,10.667,16.0,DDR4,3000,1,8,8
ADATA XPG SPECTRIX D50 16 GB,,"4,4133","1,16",,Black,9.194,19.0,DDR4,4133,1,16,16
ADATA XPG SPECTRIX D50 64 GB,,"4,3200","2,32",,Black,10.0,16.0,DDR4,3200,2,32,64
ADATA XPG SPECTRIX D50 32 GB,,"4,4133","2,16",,Black,9.194,19.0,DDR4,4133,2,16,32
ADATA XPG SPECTRIX D50 8 GB,,"4,3600","1,8",,White,10.0,18.0,DDR4,3600,1,8,8
V-Color XSky RGB 32 GB,,"5,6200","2,16",,Gold,11.613,36.0,DDR5,6200,2,16,32
V-Color XSky RGB 32 GB,,"5,6200","2,16",,Silver,11.613,36.0,DDR5,6200,2,16,32
Mushkin Redline Lumina 16 GB,,"4,2666","2,8",,White,12.003,16.0,DDR4,2666,2,8,16
Mushkin Redline Lumina 64 GB,,"4,2800","2,32",,White,12.143,17.0,DDR4,2800,2,32,64
Mushkin Redline Lumina 16 GB,,"4,2800","2,8",,White,12.143,17.0,DDR4,2800,2,8,16
